speech_id,date,title,sentence_ix,text,p_neg,p_neu,p_pos,tok_len,tone,label
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,96,"Concluding Remarks As key players in the financial system, we trust in the continued partnership of APCB.",0.7650402,0.0,0.23495977,22,-0.53008044,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,97,"To fully reap the rewards of financial innovation, we need to strike a balance between optimizing the benefits of digitalization against the overall safety and soundness of the financial system.",0.75212526,0.0,0.24787469,39,-0.5042506,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,98,Digital transformation in correspondent banking is not a future event.,0.74308693,0.0,0.2569131,13,-0.48617384,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,99,It is a present reality.,0.7631864,0.0,0.2368136,8,-0.5263728,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,100,"Recognizing this, we need not be apprehensive.",0.74206,0.0,0.25793993,14,-0.48412007,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,101,"Instead, we must start working together, always keeping a positive mind-set.",0.76998925,0.0,0.23001073,18,-0.5399785,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,102,"In closing, I emphasize the importance of sustained collaboration among stakeholders.",0.76209056,0.0,0.2379095,15,-0.52418107,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,103,"This is needed to create a safe, efficient and reliable digital environment.",0.75608265,0.0,0.24391733,16,-0.5121653,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,104,"As new technologies like mobile banking, social networking, big data, and cloud computing advance, so must banks need deeper and wider understanding of trends.",0.7547891,0.0,0.24521089,31,-0.5095782,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,105,Stakeholders would do best to identify growth opportunities and establish synergies with new players and industries and with each other to remain competitive and relevant.,0.795083,0.0,0.20491704,30,-0.590166,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,106,I look forward to joining this afternoon's panel discussion.,0.7490255,0.0,0.2509745,14,-0.49805102,negative
80,2018-06-30,Providing an Enabling Environment at the Crossroads of Digital Transformation,107,Thank you very much and good morning.,0.7823574,0.0,0.21764266,10,-0.5647147,negative
81,2018-05-28,Forging Partnerships in Financial Education,0,"Department of Education Secretary Leonor Magtolis Briones, Usec Tonisito Umali, Usec Victoria Catibog, BSP colleagues, BDO Foundation President Mario Derequito, Nestor Tan, BDO President and Foundation trustee, fellow advocates of financial inclusion and education, partners from the private sector and media, and our educators and colleagues from DepEd, good afternoon.",0.7285645,0.0,0.2714355,82,-0.457129,negative
81,2018-05-28,Forging Partnerships in Financial Education,1,Financial education is a powerful tool.,0.74569744,0.0,0.25430253,9,-0.4913949,negative
81,2018-05-28,Forging Partnerships in Financial Education,2,"It supports not just individual well-being, but also economic growth.",0.77041024,0.0,0.22958975,16,-0.5408205,negative
81,2018-05-28,Forging Partnerships in Financial Education,3,"With the ability to understand, select, and use financial services, individuals can take advantage of opportunities, and gain maximum benefit from participating in the formal financial system.",0.74438894,0.0,0.25561103,34,-0.4887779,negative
81,2018-05-28,Forging Partnerships in Financial Education,4,"In the BSP, we firmly believe that a financially-learned citizenry can be more effective in productively contributing to economic growth.",0.7585778,0.0,0.24142218,29,-0.51715565,negative
81,2018-05-28,Forging Partnerships in Financial Education,5,This is why the promotion of financial education has been our flagship advocacy since 2010.,0.7479421,0.0,0.2520579,18,-0.49588418,negative
81,2018-05-28,Forging Partnerships in Financial Education,6,"From experience, we realize that to effectively promote financial education, coordinated multi-stakeholder action is needed.",0.7423858,0.0,0.25761414,23,-0.48477167,negative
81,2018-05-28,Forging Partnerships in Financial Education,7,There is much to be done.,0.7450682,0.0,0.25493178,9,-0.4901364,negative
81,2018-05-28,Forging Partnerships in Financial Education,8,"According to a World Bank study, on the average, Filipino adults can answer only three (3) out of seven (7) financial literacy questions.",0.7469155,0.0,0.25308454,32,-0.49383098,negative
81,2018-05-28,Forging Partnerships in Financial Education,9,"These questions span basic numeracy, computation of compounding interest, fundamentals of inflation, and investment diversification.",0.7428395,0.0,0.2571605,26,-0.485679,negative
81,2018-05-28,Forging Partnerships in Financial Education,10,Only two percent (2%) of Filipino adults have a grasp of these questions.,0.7366463,0.0,0.26335374,19,-0.47329256,negative
81,2018-05-28,Forging Partnerships in Financial Education,11,"The study also showed that Filipinos lack specific knowledge to make informed financial decisions, particularly with respect saving and borrowing.",0.749321,0.0,0.25067896,25,-0.49864203,negative
81,2018-05-28,Forging Partnerships in Financial Education,12,These figures suggest substantial gaps in financial education.,0.7289996,0.0,0.2710004,11,-0.45799923,negative
81,2018-05-28,Forging Partnerships in Financial Education,13,But they highlight clear areas of opportunity.,0.7769705,0.0,0.22302946,10,-0.553941,negative
81,2018-05-28,Forging Partnerships in Financial Education,14,"We must take hold of these opportunities as those who develop early habit of saving tend to outperform others in choosing financial products and services, in monitoring their expenses and in planning for retirement.",0.7692272,0.0,0.23077282,40,-0.5384544,negative
81,2018-05-28,Forging Partnerships in Financial Education,15,How early should these skills be instilled?,0.7555313,0.0,0.24446873,12,-0.51106256,negative
81,2018-05-28,Forging Partnerships in Financial Education,16,The BSP believes that instilling financial management skills in children will provide the most impact.,0.75109273,0.0,0.24890727,21,-0.50218546,negative
81,2018-05-28,Forging Partnerships in Financial Education,17,We are convinced that embedding financial education into the formal school curriculum is an effective approach.,0.7474065,0.0,0.2525935,21,-0.494813,negative
81,2018-05-28,Forging Partnerships in Financial Education,18,"As early as 2007, the BSP has worked with DepEd to integrate concepts on money management, saving, and basic economics into the elementary curriculum.",0.7673876,0.0,0.2326124,32,-0.53477526,negative
81,2018-05-28,Forging Partnerships in Financial Education,19,This is done through the development of Teaching Guides.,0.7458365,0.0,0.25416347,12,-0.49167302,negative
81,2018-05-28,Forging Partnerships in Financial Education,20,We hope to continue this partnership in light of our shift to the K to 12 curriculum.,0.77932763,0.0,0.22067232,20,-0.5586553,negative
81,2018-05-28,Forging Partnerships in Financial Education,21,We are also open to other opportunities for collaboration where we can leverage on each other's expertise and networks.,0.7496866,0.0,0.2503134,24,-0.4993732,negative
81,2018-05-28,Forging Partnerships in Financial Education,22,"Realizing that support from relevant stakeholders is crucial, the National Strategy for Financial Inclusion (NSFI) was launched to provide a platform for the private sector to collaborate with government in promoting financial inclusion and education.",0.73726887,0.0,0.2627312,42,-0.47453767,negative
81,2018-05-28,Forging Partnerships in Financial Education,23,We welcome and thank the BDO Foundation for engaging with us.,0.758995,0.0,0.241005,15,-0.51799,negative
81,2018-05-28,Forging Partnerships in Financial Education,24,"By sharing key financial literacy messages not necessarily linked to particular products or providers, a better informed consumer base with the capacity to make appropriate choices and become responsible clients is created.",0.7424173,0.0,0.2575827,36,-0.48483458,negative
81,2018-05-28,Forging Partnerships in Financial Education,25,Our collective and concerted efforts will generate overall improvements in financial inclusion.,0.75091875,0.0,0.24908127,16,-0.5018375,negative
81,2018-05-28,Forging Partnerships in Financial Education,26,"In closing, we encourage the educators here to see the value of the messages we are communicating.",0.7452318,0.0,0.25476813,21,-0.49046367,negative
81,2018-05-28,Forging Partnerships in Financial Education,27,We urge you to apply them.,0.7336585,0.0,0.2663415,9,-0.467317,negative
81,2018-05-28,Forging Partnerships in Financial Education,28,"In doing so, not only will you set credible examples to the youth, but you will also positively shape your own personal financial circumstances.",0.75494236,0.0,0.24505761,29,-0.5098847,negative
81,2018-05-28,Forging Partnerships in Financial Education,29,The narrative would be most effective when concepts taught in class are consciously upheld and exercised.,0.739655,0.0,0.26034495,19,-0.47931007,negative
81,2018-05-28,Forging Partnerships in Financial Education,30,The results will attest and affirm the truth of the financial education messages.,0.74410754,0.0,0.25589246,18,-0.4882151,negative
81,2018-05-28,Forging Partnerships in Financial Education,31,"With DepEd onboard, the commitment of our educators, and private sector support, we can collectively bring about healthy and wealthy financial futures for every child who goes through the Philippine educational system.",0.7498954,0.0,0.2501046,39,-0.4997908,negative
81,2018-05-28,Forging Partnerships in Financial Education,32,What an exciting prospect!,0.7586321,0.0,0.24136789,7,-0.51726425,negative
81,2018-05-28,Forging Partnerships in Financial Education,33,"The videos presented today, are creative, and relatable.",0.74324477,0.0,0.2567553,15,-0.48648947,negative
81,2018-05-28,Forging Partnerships in Financial Education,34,This matters a great deal as retention of information and engagement relies on the effectiveness of chosen delivery mechanisms.,0.75056255,0.0,0.24943753,22,-0.50112504,negative
81,2018-05-28,Forging Partnerships in Financial Education,35,We are very excited to share them with you.,0.7664124,0.0,0.23358765,12,-0.53282475,negative
81,2018-05-28,Forging Partnerships in Financial Education,36,Maraming salamat po sa inyong lahat.,0.71368647,0.0,0.2863135,15,-0.42737296,negative
81,2018-05-28,Forging Partnerships in Financial Education,37,Mabuhay ang ating mga kabataan at mga guro!,0.7478805,0.0,0.25211945,19,-0.49576107,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,0,"Davao City Mayor Sara ""Inday"" Z. Duterte, Secretary of Finance Carlos G. Dominguez, PDIC President Roberto B. Tan, Land Bank President Alex Buenaventura, RBAP President Giovanni D. Gabriento, RBAP members, colleagues from the Bangko Sentral, fellow workers in government, esteemed guests, ladies and gentlemen, a pleasant good morning to everyone!",0.7185281,0.0,0.28147188,86,-0.4370562,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,1,"I am honored to visit Davao again, for RBAP's 65th Annual Convention and General Membership Meeting.",0.7417047,0.0,0.25829533,25,-0.48340937,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,2,It is always a pleasure to see and appreciate the city's beauty.,0.78136414,0.0,0.21863586,17,-0.5627283,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,3,I also look forward to sampling some durian.,0.77130836,0.0,0.2286916,12,-0.5426168,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,4,"And as Mayor Sara said, let us support Davao's Buy Buy Buy to support the local economy.",0.7927674,0.0,0.2072326,24,-0.5855348,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,5,I commend the outgoing set of RBAP officers and directors for their commitment and exemplary performance to promote a sound rural banking industry.,0.72902894,0.0,0.2709711,29,-0.45805785,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,6,RBAP's milestones under your leadership are vital to promoting broader countryside development through financial inclusion.,0.722816,0.0,0.27718398,22,-0.445632,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,7,"Your consistent service to our farmers, fishermen, and MSMEs has become RBAP's trademark of service excellence.",0.73579895,0.0,0.26420102,25,-0.47159794,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,8,"I remember during last year's charter anniversary symposium in October, we talked about how rural banks have become customers' best financial friend or BFF1.",0.72454345,0.0,0.27545658,33,-0.44908687,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,9,"Now, we celebrate how rural banks are #LODIs in bringing necessary financial services to the underserved, unserved, and unbanked Filipinos.",0.7424765,0.0,0.25752354,35,-0.484953,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,10,"This term ""LODI"" is Filipino millennial speak for ""IDOL"" and takes off from your theme, ""Leading onwards to development and inclusion #LODI.""",0.7340793,0.0,0.2659207,36,-0.4681586,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,11,"To me, this theme indicates the industry's willingness to reposition itself to the growing needs of a new breed of financial customers and to leverage on digital financial technology to advance economic development and financial inclusion objectives.",0.76716983,0.0,0.2328302,44,-0.53433967,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,12,That you have one of the youngest RBAP presidents to steer the rural banking industry into this direction is very promising.,0.78852457,0.0,0.2114754,25,-0.57704914,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,13,"Rural Banks as #LODIs for Financial Inclusion Rural banks have proven themselves to be LODIs in their own right -- exemplary models of customer outreach, demonstrating a genuine commitment to bringing progress to rural areas.",0.75543195,0.0,0.2445681,43,-0.51086384,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,14,"Rural banks may be smaller in size compared to commercial and even thrift banks, but they have proven their mettle and invaluable contribution to countryside development through financing of rural communities.",0.7371329,0.0,0.26286712,40,-0.47426578,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,15,"With RBAP's extensive network of 2,745 banking offices nationwide, the industry is strategically positioned to be a catalyst for greater financial inclusion.",0.73732066,0.0,0.2626793,32,-0.47464135,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,16,Your close ties and familiarity with the rural communities you serve make you effective providers of rural financing and other corollary microfinance products and services.,0.7387597,0.0,0.26124033,32,-0.47751936,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,17,Almost 97 percent of the industry's network is spread across provinces.,0.7410769,0.0,0.25892308,16,-0.4821538,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,18,"In fact, one in every three banking offices located in Davao Region and in Mindanao is a rural bank.",0.7447787,0.0,0.25522128,24,-0.48955742,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,19,"However, there is much scope for expansion towards countryside development.",0.7576325,0.0,0.24236748,14,-0.515265,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,20,"554 cities and municipalities, or almost a third of the total, in the country are still unbanked as of December 2017.",0.74670804,0.0,0.25329193,29,-0.4934161,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,21,"Moreover, the 2017 Global Findex by the World Bank showed that only 34.5 percent of Filipino adults have formal accounts, ranging from bank deposits to e-money accounts.",0.7475403,0.0,0.2524597,37,-0.4950806,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,22,"Given RBAP's strategic role and familiarity with rural communities, it is crucial for the industry to leverage on innovative technologies and liberalized branching rules that BSP has initiated.",0.7434013,0.0,0.25659868,37,-0.4868026,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,23,This will further expand market reach and enhance existing service delivery channels in the rural areas.,0.7649543,0.0,0.23504567,19,-0.52990866,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,24,That rural banks enjoy public trust and confidence is evident in your deposit profile.,0.76772577,0.0,0.23227419,17,-0.5354516,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,25,"Accounts maintaining less than P10,000 make up 87.3 percent of your retail depositors.",0.72985077,0.0,0.27014917,22,-0.4597016,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,26,"As a conduit of rural financing, almost a third of your loans are granted to households.",0.7502429,0.0,0.2497571,22,-0.5004858,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,27,"Most of them are salary loans to the working class, with farmers and fisherfolks among the biggest recipients of rural bank loans.",0.74825907,0.0,0.25174093,28,-0.49651814,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,28,"No less important, these are quality loans.",0.74630165,0.0,0.25369838,11,-0.49260327,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,29,"Because of this, your return on equity was solid at 9.0 percent in 2017, when net profit stood at P3.4 billion for the year.",0.74434024,0.0,0.25565973,34,-0.4886805,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,30,These strengths affirm your status as a dependable partner in helping rural communities and in building a more dynamic and inclusive financial system - a system where there is effective access to a wide range of financial products and services that are appropriate to the needs of the local communities.,0.7658491,0.0,0.23415089,55,-0.5316982,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,31,"Consistent with the government's thrust under the Medium-Term Philippine Development Plan (MTPDP) to spread economic development to the countryside, there are now more opportunities for rural banks to grow and provide the financing needs of their clientele.",0.7617708,0.0,0.23822917,50,-0.5235416,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,32,"As the economy grew more than six percent for the last six years (6.7 percent in 2017), the latest GDP data likewise showed that the National Capital Region (NCR), at 6.1 percent, grew less than the national average.",0.76336014,0.0,0.23663987,53,-0.5267203,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,33,This certainly means that economic activities in the provinces are expanding and growing.,0.7649024,0.0,0.23509759,16,-0.5298048,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,34,"In recent years, the Davao Region has consistently posted growth above the national average, being the second fastest growing region of the country in 2017, at 10.9 percent GDP growth.",0.7596335,0.0,0.24036653,39,-0.51926696,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,35,We are counting on our rural banks to assist in further bringing about economic progress to the rural communities.,0.7575293,0.0,0.24247065,22,-0.51505864,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,36,"BSP's Reform Agenda for an Inclusive Banking System For our part, the BSP remains strongly committed in providing an enabling regulatory environment for the overall safety and soundness of the banking system.",0.75178134,0.0,0.24821861,41,-0.50356275,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,37,"We always emphasize the importance of prudent banking operations, highlighted by strong capitalization and adequate liquidity position as buffers against unforeseen shocks.",0.75298387,0.0,0.24701613,34,-0.50596774,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,38,We also continuously encourage banks to aspire to the highest standards of corporate governance and risk management; to go beyond just complying with banking regulations so you can proactively respond to emerging banking developments and challenges.,0.74390763,0.0,0.2560924,44,-0.48781523,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,39,"As part of continuing reforms, the BSP approved the adoption of minimum prudential liquidity requirements (MLR) for stand-alone thrift banks, rural banks, cooperative banks, and quasi-banks.",0.7499053,0.0,0.25009468,45,-0.4998106,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,40,These requirements are designed to enhance covered institutions' resilience to liquidity stress events and is a significant step in aligning our supervisory framework with international standards.,0.7167262,0.0,0.28327376,34,-0.43345243,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,41,It also illustrates the BSP's commitment to the application of proportionality in our approach to supervision.,0.7710741,0.0,0.2289259,23,-0.54214823,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,42,We also wish to leave no banking institution behind.,0.7316465,0.0,0.26835355,12,-0.46329293,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,43,"Together with the Philippine Deposit Insurance Corporation (PDIC) and the Land Bank of the Philippines (LBP), we have re-launched the Consolidation Program for Rural Banks.",0.77951103,0.0,0.22048897,37,-0.55902207,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,44,"This will further strengthen the industry through stronger financial condition, enhanced management and governance, more synergies and economies of scale, and wider market reach.",0.75860864,0.0,0.2413913,32,-0.51721734,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,45,The continuing prudential reforms have given us the confidence to further liberalize our rules to allow more business with operational flexibility.,0.76963806,0.0,0.23036191,27,-0.5392761,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,46,"Towards this end, we allowed banks to utilize cash agents as cost-efficient service delivery channels.",0.7489322,0.0,0.25106782,21,-0.49786437,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,47,Rural banks can now establish branch-lite units to offer a defined set of services with less regulatory requirements.,0.74395114,0.0,0.25604883,24,-0.4879023,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,48,The framework for basic deposit account further enhances the smooth onboarding of unbanked clients.,0.7506153,0.0,0.24938472,21,-0.5012306,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,49,I am happy to share also that the BSP has made significant inroads with the implementation of the National Retail Payment System (NRPS).,0.7600489,0.0,0.2399511,32,-0.52009785,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,50,The NRPS implements our commitment to upgrade the country's retail payment system by promoting electronic retail payments and facilitating inter-operability for faster settlement of transactions.,0.74256825,0.0,0.2574317,34,-0.48513657,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,51,The NRPS will facilitate our transition from being a cash-heavy to a cash-lite economy.,0.7439528,0.0,0.2560472,23,-0.48790562,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,52,"This will eventually bring benefits to the economy - in terms of speed and efficiency of transactions, reduced costs, improved transparency, enhanced security, and expanded access to financial services.",0.7651276,0.0,0.23487243,36,-0.5302552,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,53,"Last April, we launched Instapay, the second automated clearing house under the NRPS following the launch of PesoNet.",0.7344462,0.0,0.26555383,29,-0.4688924,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,54,"Via InstaPay, Filipinos can enjoy safe and affordable account-to-account electronic retail payments in real-time.",0.7449552,0.0,0.25504488,28,-0.4899103,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,55,"Transactors may send and receive funds or make payments in real time of up to P50,000 per transaction.",0.7480239,0.0,0.25197607,26,-0.49604785,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,56,The transferred funds are instantly received in full as no fee is charged for the electronic crediting of funds to the receiving party's account in InstaPay participating institutions.,0.71376204,0.0,0.28623796,37,-0.4275241,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,57,There is no reason why rural banks should not want to be part of PesoNet and Instapay.,0.74455315,0.0,0.25544682,25,-0.48910633,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,58,"Leveraging on Technology and Value Chains With the digital transformation of the banking system, we, at the BSP, are optimistic that the rural banking industry can emerge as a strong and dependable delivery channel in the provision of banking services.",0.7737967,0.0,0.22620337,49,-0.5475933,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,59,It can do so by taking advantage of available technology.,0.7685316,0.0,0.23146838,13,-0.53706324,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,60,Opportunities for growth may be seized should you cater to the needs of the young generation.,0.78574777,0.0,0.21425223,19,-0.57149553,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,61,Studies show that fintech has great potential to transform financial services given the country's young demographic profile.,0.7539518,0.0,0.2460482,23,-0.5079036,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,62,"According to the World Bank Findex, 23.5 percent of our population are composed of young adults (between 15 to 24 years old).",0.76170254,0.0,0.23829746,31,-0.5234051,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,63,"The domestic digital money ecosystem certainly needs players, big and small, to meet the exacting demands of this new breed of clients.",0.7525568,0.0,0.24744321,28,-0.5051136,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,64,"On this note, I am happy to report that one rural bank is already pilot-testing a cloud-based banking solution in managing its day-to-day operation more effectively and serving its clients more efficiently, thereby upgrading its competitiveness.",0.7451561,0.0,0.25484386,50,-0.49031225,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,65,"Meanwhile, several banks, including rural banks, and non-bank financial institutions are already utilizing the Lendr platform to facilitate credit origination processes.",0.7462654,0.0,0.25373456,31,-0.49253085,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,66,Still others are hooked up with a commercial bank on a block chain pilot.,0.7781198,0.0,0.22188012,17,-0.55623966,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,67,Rural banks can also certainly leverage on technological innovations and value chains to contribute to the growth of the agricultural sector.,0.7607665,0.0,0.23923351,24,-0.521533,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,68,This sector certainly needs a helping hand from its #LODIs.,0.7595617,0.0,0.2404383,15,-0.51912344,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,69,"Rural banks have been entrusted by the law with the vital and noble role of serving the financing needs of farmers, fisherfolks and the people of rural communities to achieve inclusive economic growth.",0.74685353,0.0,0.25314644,39,-0.4937071,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,70,"We believe that with an increasing recognition of the necessity for innovation, coupled with proximity to and intimate knowledge of the market, rural banks can now, more than ever, reinvigorate and blaze new trails for agriculture financing in the country.",0.7547552,0.0,0.24524482,50,-0.5095104,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,71,Innovations enabled by digital technology and value chain approach can not only make agri-financing more viable but also unlock new opportunities for rural banks to deliver a whole range of financial services catering to the unique needs of farmers and their communities.,0.7502802,0.0,0.24971987,48,-0.50056034,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,72,"Tapping these opportunities and backed by a solid culture of governance, rural banks can evolve into these valuable full-service community banks - a true pillar of countryside development.",0.7420668,0.0,0.25793326,34,-0.48413354,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,73,"Towards this end, we have been promoting value chain financing through guidelines and incentives (as contained in Circular No.",0.7623687,0.0,0.2376313,24,-0.52473736,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,74,"The Agricultural Value Chain Financing Framework provides an opportunity to improve the lives of 10.9 million Filipinos employed in the agriculture industry, as well as MSMEs that are engaged in production and related activities such as processing, distribution and trading.",0.7419928,0.0,0.25800726,49,-0.4839855,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,75,"Furthermore, we have been supporting programs that build awareness and capacity, including last year's 2-day agri-value chain conference and the publication of an ongoing study, as funded by the Asian Development Bank.",0.7504181,0.0,0.24958192,45,-0.5008362,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,76,This study can serve as an important reference and guide for banks wishing to implement agri-value chain financing.,0.74164903,0.0,0.25835103,24,-0.483298,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,77,The areas where rural banks can incorporate fintech in their operations are wide open.,0.75007606,0.0,0.24992394,18,-0.5001521,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,78,Let us embrace responsible use of technology and innovation to become better bankers.,0.7694043,0.0,0.23059571,16,-0.5388086,negative
82,2018-05-21,Revisiting the Role of Rural Banks in Countryside Development and Financial Inclusion,79,"Closing Remarks In closing, I wish to express BSP's appreciation to RBAP for its enduring commitment to support its members.",0.76291424,0.0,0.2370858,28,-0.5258284,negative
